GEOID10,GEOID20,WEIGHT,PAREA
360470129011004,360470129014001,1.0,1.0
360470129011005,360470129022000,1.0,1.0
360470129012000,360470129012000,1.0,1.0
360470129012001,360470129012001,1.0,1.0
360470129013000,360470129013000,1.0,1.0
360470129013001,360470129013001,1.0,1.0
360470129013002,360470129013002,1.0,1.0
360470129021000,360470129022000,1.0,1.0
360470129021001,360470129022000,1.0,1.0
360470129021002,360470129022001,1.0,1.0
360470129021003,360470129022003,1.0,1.0
360470129021004,360470129022002,1.0,1.0
360470129022000,360470129022005,1.0,1.0
360470129022001,360470129022004,1.0,1.0
360470129022002,360470129022006,1.0,1.0
360470129023000,360470129021000,1.0,1.0
360470129023001,360470129021001,1.0,1.0
360470130001000,360470130001000,1.0,1.0
360470130001001,360470130001001,1.0,1.0
360470130001002,360470130001002,1.0,1.0
360470130002000,360470130002000,1.0,1.0
360470130002001,360470130002001,1.0,1.0
360470130003000,360470130003000,1.0,1.0
360470130003001,360470130003001,1.0,1.0
360470130004000,360470130004000,0.301128030895,0.389378145219
360470130004000,360470130004001,0.698871969105,0.610621854781
360470130004001,360470130004000,0.990473177629,0.993542770079
360470130004001,360470130004001,0.009526822371,0.006457229921
360470130004002,360470130004002,1.0,1.0
360470131001000,360470131001000,1.0,1.0
360470131001001,360470131001001,1.0,1.0
360470131002000,360470131002000,1.0,1.0
360470131002001,360470131002001,1.0,1.0
360470131003000,360470131003000,1.0,1.0
360470131003001,360470131003001,0.547649301144,0.596552638557
360470131003001,360470131003002,0.452350698856,0.403447361443
360470131004000,360470131004000,1.0,1.0
360470131004001,360470131004001,0.507777777778,0.550087421578
360470131004001,360470131004002,0.492222222222,0.449912578422
360470132001000,360470132001000,1.0,1.0
360470132001001,360470132001001,1.0,1.0
360470132001002,360470132001002,1.0,1.0
360470132002000,360470132002000,1.0,1.0
360470132002001,360470132002001,1.0,1.0
360470132002002,360470132002002,1.0,1.0
360470132002003,360470132002003,1.0,1.0
360470132002004,360470132002004,1.0,1.0
360470132002005,360470132002005,1.0,1.0
360470132002006,360470132002006,1.0,1.0
360470132002007,360470132002007,1.0,1.0
360470133001000,360470133001000,1.0,1.0
360470133001001,360470133001001,1.0,1.0
360470133002000,360470133002000,1.0,1.0
360470133002001,360470133002001,1.0,1.0
360470133003000,360470133003000,1.0,1.0
360470133003001,360470133003001,1.0,1.0
360470133004000,360470133004000,1.0,1.0
360470133004001,360470133004001,1.0,1.0
360470134001000,360470134001000,0.530674846626,0.356545961003
360470134001000,360470134001001,0.469325153374,0.643454038997
360470134001001,360470134001002,1.0,1.0
360470134001002,360470134001003,1.0,1.0
360470134001003,360470134001004,1.0,1.0
360470134001004,360470134001005,1.0,1.0
360470134001005,360470134001006,1.0,1.0
360470134001006,360470134001007,1.0,1.0
360470134001007,360470134001008,1.0,1.0
360470134001008,360470134001010,1.0,1.0
360470134001009,360470134001011,1.0,1.0
360470134001010,360470134001012,1.0,1.0
360470134001011,360470134001008,1.0,1.0
360470134001012,360470134001017,1.0,1.0
360470134001013,360470134001013,1.0,1.0
360470134001014,360470134001014,1.0,1.0
360470134001015,360470134001006,0.786932683521,0.786932683521
360470134001015,360470134001007,0.213067316479,0.213067316479
360470134001016,360470134001006,0.705654184693,0.705654184693
360470134001016,360470134001007,0.294345815307,0.294345815307
360470134001017,360470134001009,1.0,1.0
360470134001018,360470134001015,1.0,1.0
360470134001019,360470134001016,1.0,1.0
360470134002000,360470134002000,1.0,1.0
360470134002001,360470134002001,1.0,1.0
360470134002002,360470134002002,1.0,1.0
360470134003000,360470134003000,1.0,1.0
360470134003001,360470134003001,1.0,1.0
360470134003002,360470134003002,1.0,1.0
360470134003003,360470134003003,1.0,1.0
360470135001000,360470135001000,1.0,1.0
360470135001001,360470135001001,1.0,1.0
360470135002000,360470135002000,1.0,1.0
360470135002001,360470135002003,1.0,1.0
360470135002002,360470135002002,1.0,1.0
360470135002003,360470135002001,1.0,1.0
360470135003000,360470135003000,1.0,1.0
360470135003001,360470135003001,1.0,1.0
360470136001000,360470136001000,1.0,1.0
360470136001001,360470136001001,0.354935892945,0.354935892945
360470136001001,360470136001002,0.645064107055,0.645064107055
360470136001002,360470136001000,1.0,1.0
360470136001003,360470136001006,1.0,1.0
360470136001004,360470136001005,1.0,1.0
360470136001005,360470136001004,1.0,1.0
360470136001006,360470136001003,1.0,1.0
360470136002000,360470136002000,1.0,1.0
360470136002001,360470136002001,1.0,1.0
360470136003000,360470136003000,1.0,1.0
360470136003001,360470136003001,1.0,1.0
360470136004000,360470136004000,1.0,1.0
360470136004001,360470136004001,1.0,1.0
360470137001000,360470137001000,1.0,1.0
360470137001001,360470137001001,1.0,1.0
360470137002000,360470137002000,1.0,1.0
360470137002001,360470137002001,1.0,1.0
360470137003000,360470137003000,1.0,1.0
360470137003001,360470137003001,1.0,1.0
360470137003002,360470137003002,1.0,1.0
360470137003003,360470137003003,1.0,1.0
360470138001000,360470138001000,1.0,1.0
360470138001001,360470138001001,1.0,1.0
360470138001002,360470138001002,1.0,1.0
360470138001003,360470138001003,1.0,1.0
360470138002000,360470138002000,1.0,1.0
360470138002001,360470138002001,1.0,1.0
360470138003000,360470138003000,1.0,1.0
360470138003001,360470138003001,1.0,1.0
360470139001000,360470139001000,1.0,1.0
360470139001001,360470139001001,1.0,1.0
360470139002000,360470139002000,1.0,1.0
360470139002001,360470139002001,1.0,1.0
360470139003000,360470139003000,1.0,1.0
360470139003001,360470139003001,1.0,1.0
360470139004000,360470139004000,1.0,1.0
360470139004001,360470139004001,1.0,1.0
360470140001000,360470140001000,1.0,1.0
360470140001001,360470140001001,1.0,1.0
360470140001002,360470140001002,1.0,1.0
360470140001003,360470140001003,1.0,1.0
360470140002000,360470140002000,1.0,1.0
360470140002001,360470140002001,1.0,1.0
360470140002002,360470140002002,1.0,1.0
360470140002003,360470140002003,1.0,1.0
360470140002004,360470140002004,1.0,1.0
360470140002005,360470140002005,1.0,1.0
360470140002006,360470140002006,1.0,1.0
360470140002007,360470140002007,1.0,1.0
360470141001000,360470141011003,1.0,1.0
360470141001001,360470141011002,1.0,1.0
360470141001002,360470141022000,1.0,1.0
360470141002000,360470141021001,1.0,1.0
360470141002001,360470141022001,1.0,1.0
360470141003000,360470141011000,1.0,1.0
360470141003001,360470141011001,1.0,1.0
360470141003002,360470141021000,1.0,1.0
360470142001000,360470142001000,1.0,1.0
360470142001001,360470142001001,1.0,1.0
360470142001002,360470142001005,1.0,1.0
360470142001003,360470142001004,1.0,1.0
360470142001004,360470142001002,1.0,1.0
360470142001005,360470142001002,1.0,1.0
360470142001006,360470142001003,0.199096385542,0.199096385542
360470142001006,360470142001009,0.800903614458,0.800903614458
360470142001007,360470142001003,0.317097026604,0.317097026604
360470142001007,360470142001009,0.682902973396,0.682902973396
360470142001008,360470142001003,0.024243724523,0.024243724523
360470142001008,360470142001009,0.975756275477,0.975756275477
360470142001009,360470142001008,1.0,1.0
360470142001010,360470142001006,1.0,1.0
360470142001011,360470142001011,0.224322985469,0.224322985469
360470142001011,360470142001012,0.775677014531,0.775677014531
360470142001012,360470142001010,0.350358332492,0.350358332492
360470142001012,360470142001013,0.649641667508,0.649641667508
360470142001013,360470142001006,1.0,1.0
360470142001014,360470142001015,1.0,1.0
360470142001015,360470142001008,1.0,1.0
360470142001016,360470142001007,1.0,1.0
360470142001017,360470142001014,1.0,1.0
360470142002000,360470142002000,1.0,1.0
360470142002001,360470142002001,1.0,1.0
360470142003000,360470142003000,1.0,1.0
360470142003001,360470142003001,1.0,1.0
360470143001000,360470143001000,1.0,1.0
360470143001001,360470143001000,1.0,1.0
360470143001002,360470143001006,1.0,1.0
360470143001003,360470143001005,1.0,1.0
360470143001004,360470143001001,1.0,1.0
360470143001005,360470143001002,1.0,1.0
360470143001006,360470143001003,1.0,1.0
360470143001007,360470143001004,1.0,1.0
360470143002000,360470143002000,1.0,1.0
360470143002001,360470143002001,1.0,1.0
360470143002002,360470143002002,0.774803149606,0.576392120366
360470143002002,360470143002005,0.225196850394,0.423607879634
360470143002003,360470143002003,0.700680272109,0.577960505824
360470143002003,360470143002004,0.299319727891,0.422039494176
360470143003000,360470143003000,1.0,1.0
360470143003001,360470143003001,1.0,1.0
360470143003002,360470143003002,1.0,1.0
360470145001000,360470145001000,1.0,1.0
360470145001001,360470145001001,1.0,1.0
360470145001002,360470145001002,1.0,1.0
360470145001003,360470145001003,1.0,1.0
360470145002000,360470145002000,1.0,1.0
360470145002001,360470145002001,1.0,1.0
360470145003000,360470145003000,1.0,1.0
360470145003001,360470145003001,1.0,1.0
360470145003002,360470145003002,1.0,1.0
360470145004000,360470145004000,1.0,1.0
360470145004001,360470145004001,0.697478991597,0.898328762871
360470145004001,360470145004003,0.302521008403,0.101671237129
360470145004002,360470145004002,1.0,1.0
360470147001000,360470147001000,1.0,1.0
360470147001001,360470147001001,1.0,1.0
360470147001002,360470147001002,1.0,1.0
360470147002000,360470147002000,1.0,1.0
360470147002001,360470147002001,1.0,1.0
360470147002002,360470147002002,1.0,1.0
360470148001000,360470148001000,1.0,1.0
360470148001001,360470148001001,1.0,1.0
360470148001002,360470148001002,1.0,1.0
360470148002000,360470148002000,1.0,1.0
360470148002001,360470148002001,1.0,1.0
360470148002002,360470148002002,1.0,1.0
360470148002003,360470148002003,1.0,1.0
360470149001000,360470149011000,1.0,1.0
360470149001001,360470149012000,1.0,1.0
360470149002000,360470149011001,1.0,1.0
360470149002001,360470149012001,1.0,1.0
360470149002002,360470149021000,1.0,1.0
360470149003000,360470149021001,1.0,1.0
360470149003001,360470149021002,1.0,1.0
360470149004000,360470149022000,1.0,1.0
360470149004001,360470149022001,1.0,1.0
360470149004002,360470149022002,1.0,1.0
360470149004003,360470149022003,1.0,1.0
360470149005000,360470149023000,1.0,1.0
360470149005001,360470149023001,1.0,1.0
360470149005002,360470149023002,1.0,1.0
360470149005003,360470149023003,1.0,1.0
360470150001000,360470150001000,1.0,1.0
360470150001001,360470150001001,1.0,1.0
360470150001002,360470150001002,1.0,1.0
360470150002000,360470150002000,1.0,1.0
360470150002001,360470150002001,1.0,1.0
360470150002002,360470150002002,1.0,1.0
360470150002003,360470150002003,1.0,1.0
360470151001000,360470151001000,1.0,1.0
360470151001001,360470151001001,1.0,1.0
360470151002000,360470151002000,1.0,1.0
360470151002001,360470151002001,1.0,1.0
360470151003000,360470151003000,1.0,1.0
360470151003001,360470151003001,1.0,1.0
360470151004000,360470151004000,1.0,1.0
360470151004001,360470151004001,1.0,1.0
360470152001000,360470152001000,0.788486266247,0.755924170616
360470152001000,360470152001001,0.211513733753,0.244075829384
360470152001001,360470152001000,0.095986414485,0.08106227531
360470152001001,360470152001001,0.904013585515,0.91893772469
360470152001002,360470152001002,1.0,1.0
360470152001003,360470152001003,0.36,0.452626022697
360470152001003,360470152001004,0.64,0.547373977303
360470152002000,360470152002000,0.675196850394,0.639634635561
360470152002000,360470152002001,0.324803149606,0.360365364439
360470152002001,360470152002002,0.556851311953,0.588692356286
360470152002001,360470152002003,0.443148688047,0.411307643714
360470152002002,360470152002004,1.0,1.0
360470152003000,360470152003000,1.0,1.0
360470152003001,360470152003001,1.0,1.0
360470152003002,360470152003002,1.0,1.0
360470152003003,360470152003003,1.0,1.0
360470152003004,360470152003004,1.0,1.0
360470152003005,360470152003001,1.0,1.0
360470153001000,360470153001000,1.0,1.0
360470153001001,360470153001001,1.0,1.0
360470153002000,360470153002000,1.0,1.0
360470153002001,360470153002001,1.0,1.0
360470153003000,360470153003000,1.0,1.0
360470153003001,360470153003001,1.0,1.0
360470153004000,360470153004000,1.0,1.0
360470153004001,360470153004001,1.0,1.0
360470154001000,360470154001000,1.0,1.0
360470154001001,360470154001001,1.0,0.982076798435
360470154001001,360470154001002,0.0,0.017923201565
360470154001002,360470154001001,1.0,0.927031939756
360470154001002,360470154001002,0.0,0.072968060244
360470155001000,360470155001000,1.0,1.0
360470155001001,360470155001001,1.0,1.0
360470155002000,360470155002000,1.0,1.0
360470155002001,360470155002001,1.0,1.0
360470155003000,360470155003000,1.0,1.0
360470155003001,360470155003001,1.0,1.0
360470155004000,360470155004000,1.0,1.0
360470155004001,360470155004001,1.0,1.0
360470157001000,360470157001000,1.0,1.0
360470157001001,360470157001001,1.0,1.0
360470157002000,360470157002000,1.0,1.0
360470157002001,360470157002001,1.0,1.0
360470157003000,360470157003000,1.0,1.0
360470157003001,360470157003001,1.0,1.0
360470157003002,360470157003002,1.0,1.0
360470157003003,360470157003003,1.0,1.0
360470157004000,360470157004000,1.0,1.0
360470157004001,360470157004001,1.0,1.0
360470159001000,360470159006000,1.0,1.0
360470159001001,360470159006001,1.0,1.0
360470159001002,360470159005000,1.0,1.0
360470159001003,360470159005001,0.912959594289,0.912959594289
360470159001003,360470159005004,0.087040405711,0.087040405711
360470159001004,360470159005002,1.0,1.0
360470159001005,360470159005003,1.0,1.0
360470159001006,360470159006001,1.0,1.0
360470159001007,360470159006002,1.0,1.0
360470159001008,360470159006003,0.702154626109,0.572143233281
360470159001008,360470159006004,0.297845373891,0.427856766719
360470159002000,360470159001000,1.0,1.0
360470159002001,360470159001001,0.614058355438,0.591142932909
360470159002001,360470159001002,0.385941644562,0.408857067091
360470159003000,360470159002000,1.0,1.0
360470159003001,360470159002001,0.866666666667,0.734844856033
360470159003001,360470159002002,0.133333333333,0.265155143967
360470159004000,360470159003000,1.0,1.0
360470159004001,360470159003001,1.0,1.0
360470159005000,360470159004000,1.0,1.0
360470159005001,360470159004001,1.0,1.0
360470160001000,360470160001000,1.0,1.0
360470160001001,360470160001002,1.0,1.0
360470160001002,360470160001001,1.0,1.0
360470160001003,360470160001003,0.18636755824,0.18636755824
360470160001003,360470160001004,0.81363244176,0.81363244176
360470160001004,360470160001003,0.434796747967,0.434796747967
360470160001004,360470160001004,0.565203252033,0.565203252033
360470160001005,360470160001001,1.0,1.0
360470160001006,360470160001005,1.0,1.0
360470160002000,360470160002000,1.0,1.0
360470160002001,360470160002001,1.0,1.0
360470160003000,360470160003000,1.0,1.0
360470160003001,360470160003001,1.0,1.0
360470160003002,360470160003002,1.0,1.0
360470160003003,360470160003003,1.0,1.0
360470160004000,360470160004000,1.0,1.0
360470160004001,360470160004001,1.0,1.0
360470160004002,360470160004002,1.0,1.0
360470160004003,360470160004003,1.0,1.0
360470160004004,360470160004004,1.0,1.0
360470160004005,360470160004005,1.0,1.0
360470161001000,360470161002000,1.0,1.0
360470161001001,360470161003000,1.0,1.0
360470161001002,360470161003001,1.0,1.0
360470161002000,360470161001000,1.0,1.0
360470161002001,360470161001001,1.0,1.0
360470161003000,360470161004000,1.0,1.0
360470161003001,360470161004001,1.0,1.0
360470161003002,360470161004002,1.0,1.0
360470161003003,360470161004004,1.0,1.0
360470161003004,360470161004003,1.0,1.0
360470161003005,360470161001002,1.0,1.0
360470161003006,360470161004003,1.0,1.0
360470161003007,360470161001002,0.323398517936,0.340174884625
360470161003007,360470161001003,0.676601482064,0.659825115375
360470162001000,360470162001000,1.0,1.0
360470162001001,360470162001000,1.0,0.987785180699
360470162001001,360470162002000,0.0,0.012214819301
360470162001002,360470162001000,1.0,1.0
360470162001003,360470162001000,1.0,0.960658482143
360470162001003,360470162002000,0.0,0.039341517857
360470162001004,360470162001001,1.0,1.0
360470162001005,360470162001002,1.0,1.0
360470162002000,360470162002001,1.0,1.0
360470162002001,360470162002002,1.0,1.0
360470162002002,360470162002003,1.0,1.0
360470162002003,360470162002004,1.0,1.0
360470162002004,360470162002000,1.0,1.0
360470162002005,360470162002000,1.0,1.0
360470162002006,360470162002011,1.0,1.0
360470162002007,360470162002011,1.0,1.0
360470162002008,360470162002005,0.927912917916,0.927912917916
360470162002008,360470162002010,0.072087082084,0.072087082084
360470162002009,360470162002006,0.781860698179,0.781860698179
360470162002009,360470162002007,0.218139301821,0.218139301821
360470162002010,360470162002008,0.874981080672,0.874981080672
360470162002010,360470162002009,0.125018919328,0.125018919328
360470163001000,360470163001000,1.0,1.0
360470163001001,360470163002000,1.0,1.0
360470163001002,360470163002001,1.0,1.0
360470163002000,360470163002002,1.0,1.0
360470163002001,360470163003000,1.0,1.0
360470163003000,360470163003001,1.0,1.0
360470163003001,360470163004000,1.0,1.0
360470164000001,360470164000001,0.995382882401,0.995382882401
360470164000001,360470164000002,0.004617117599,0.004617117599
360470164000002,360470164000002,1.0,1.0
360470164000003,360470164000002,1.0,1.0
360470164001000,360470164001000,0.0,0.082385321101
360470164001000,360470164001001,1.0,0.917614678899
360470164001001,360470164001000,0.0,0.110741823983
360470164001001,360470164001001,0.98634804337,0.794203669237
360470164001001,360470164001005,0.01365195663,0.09505450678
360470164001002,360470164001002,0.158334588164,0.158334588164
360470164001002,360470164001003,0.17425839482,0.17425839482
360470164001002,360470164001004,0.667407017016,0.667407017016
360470164001003,360470164001004,1.0,1.0
360470164001004,360470164001005,1.0,1.0
360470164001005,360470164001001,1.0,1.0
360470164001006,360470164001007,1.0,0.934731756929
360470164001006,360470164001014,0.0,0.01927281973
360470164001006,360470164001022,0.0,0.045995423341
360470164001007,360470164001009,1.0,1.0
360470164001008,360470164001008,1.0,1.0
360470164001009,360470164001007,1.0,1.0
360470164001010,360470164001009,1.0,1.0
360470164001011,360470164001012,1.0,1.0
360470164001012,360470164001011,1.0,1.0
360470164001013,360470164001013,1.0,1.0
360470164001014,360470164001010,1.0,1.0
360470164001015,360470164001005,1.0,1.0
360470164001016,360470164001006,1.0,1.0
360470164001017,360470164001006,1.0,1.0
360470164001018,360470164001005,1.0,1.0
360470164001019,360470164001015,1.0,1.0
360470164001020,360470164001016,1.0,1.0
360470164001021,360470164001027,1.0,1.0
360470164001022,360470164001027,1.0,1.0
360470164001023,360470164001028,1.0,1.0
360470164001024,360470164001018,1.0,1.0
360470164001025,360470164001008,1.0,1.0
360470164001026,360470164001021,1.0,1.0
360470164001027,360470164001017,1.0,1.0
360470164001028,360470164001026,1.0,1.0
360470164001029,360470164001021,1.0,1.0
360470164001030,360470164001029,1.0,1.0
360470164001031,360470164001007,1.0,0.927695961995
360470164001031,360470164001014,0.0,0.072304038005
360470164001032,360470164001019,1.0,1.0
360470164001033,360470164001020,1.0,1.0
360470164001034,360470164001024,0.613909409746,0.613909409746
360470164001034,360470164001025,0.386090590254,0.386090590254
360470164001035,360470164001022,0.134827144686,0.134827144686
360470164001035,360470164001023,0.865172855314,0.865172855314
360470164001036,360470164001007,1.0,1.0
360470165001000,360470165001000,1.0,1.0
360470165001001,360470165001001,1.0,1.0
360470165002000,360470165002000,1.0,1.0
360470165002001,360470165002001,1.0,1.0
360470165002002,360470165002002,1.0,1.0
360470165003000,360470165003000,1.0,1.0
360470165003001,360470165003001,1.0,1.0
360470165003002,360470165003002,1.0,1.0
360470165004000,360470165004000,1.0,1.0
360470165004001,360470165004001,1.0,1.0
360470166001000,360470166001000,1.0,1.0
360470166001001,360470166001001,1.0,1.0
360470166001002,360470166001002,1.0,1.0
360470166001003,360470166001003,1.0,1.0
360470166001004,360470166001004,1.0,1.0
360470166001005,360470166001005,1.0,1.0
360470166001006,360470166001006,1.0,1.0
360470166002000,360470166002000,1.0,1.0
360470166002001,360470166002001,1.0,1.0
360470166002002,360470166002002,1.0,1.0
360470166002003,360470166002003,1.0,1.0
360470166002004,360470166002004,1.0,1.0
360470166002005,360470166002005,1.0,1.0
360470166002006,360470166002006,1.0,1.0
360470167001000,360470167001000,1.0,1.0
360470167001001,360470167001001,1.0,1.0
360470167002000,360470167002000,1.0,1.0
360470167002001,360470167002001,1.0,1.0
360470167003000,360470167003000,1.0,1.0
360470167003001,360470167003001,1.0,1.0
360470167004000,360470167004000,1.0,1.0
360470167004001,360470167004001,1.0,1.0
360470167004002,360470167004002,1.0,1.0
360470168000001,360470168000001,1.0,1.0
360470168001000,360470168001000,1.0,1.0
360470168001001,360470168001001,1.0,1.0
360470168001002,360470168001002,1.0,1.0
360470168001003,360470168001003,1.0,1.0
360470168001004,360470168001004,1.0,1.0
360470168001005,360470168001005,1.0,1.0
360470168001006,360470168001006,1.0,1.0
360470168001007,360470168001007,0.662843174126,0.662843174126
360470168001007,360470168001008,0.337156825874,0.337156825874
360470168001008,360470168001009,1.0,1.0
360470168001009,360470168001009,1.0,1.0
360470168001010,360470168001009,1.0,1.0
360470169001000,360470169001000,1.0,1.0
360470169001001,360470169001001,1.0,1.0
360470169002000,360470169002000,1.0,1.0
360470169002001,360470169002001,1.0,1.0
360470169003000,360470169003000,1.0,1.0
360470169003001,360470169003001,1.0,1.0
360470169003002,360470169003002,1.0,1.0
360470169003003,360470169003003,1.0,1.0
360470169004000,360470169004000,1.0,1.0
360470169004001,360470169004001,1.0,1.0
360470169005000,360470169005000,1.0,1.0
360470169005001,360470169005001,1.0,1.0
360470170001000,360470170001000,1.0,1.0
360470170001001,360470170001001,1.0,1.0
360470170001002,360470170001002,1.0,1.0
360470170002000,360470170002000,1.0,1.0
360470170002001,360470170002001,1.0,1.0
360470170002002,360470170002002,1.0,1.0
360470170002003,360470170002003,1.0,1.0
360470170003000,360470170003000,1.0,1.0
360470170003001,360470170003001,1.0,1.0
360470170003002,360470170003002,1.0,1.0
360470170003003,360470170003003,1.0,1.0
360470171001000,360470171001000,1.0,1.0
360470171001001,360470171001001,1.0,1.0
360470171001002,360470171001002,0.889887640449,0.908904679598
360470171001002,360470171001004,0.110112359551,0.091095320402
360470171001003,360470171001003,1.0,1.0
360470171002000,360470171002000,1.0,1.0
360470171002001,360470171002001,1.0,1.0
360470171002002,360470171002002,1.0,1.0
360470171003000,360470171003000,1.0,1.0
360470171003001,360470171003001,0.413628963486,0.419148489933
360470171003001,360470171003002,0.586371036514,0.580851510067
360470171003002,360470171003002,1.0,1.0
360470171003003,360470171003003,1.0,1.0
360470171004000,360470171004000,1.0,1.0
360470171004001,360470171004001,1.0,1.0
360470171004002,360470171004002,1.0,1.0
360470171004003,360470171004003,1.0,1.0
360470171004004,360470171004004,1.0,1.0
360470172001000,360470172001000,1.0,1.0
360470172001001,360470172001001,1.0,1.0
360470172001002,360470172001002,1.0,1.0
360470172001003,360470172001003,1.0,1.0
360470172001004,360470172001004,0.303405572755,0.595895735088
360470172001004,360470172001007,0.696594427245,0.404104264912
360470172001005,360470172001005,0.669477234401,0.657675587912
360470172001005,360470172001006,0.330522765599,0.342324412088
360470172002000,360470172002000,1.0,1.0
360470172002001,360470172002001,1.0,1.0
360470172002002,360470172002002,1.0,1.0
360470172002003,360470172002003,1.0,1.0
360470172002004,360470172002004,0.643263757116,0.56586389877
360470172002004,360470172002005,0.356736242884,0.43413610123
360470174000001,360470174000001,1.0,1.0
360470174001000,360470174001000,1.0,1.0
360470174001001,360470174001001,1.0,1.0
360470174001002,360470174001002,1.0,1.0
360470174001003,360470174001003,0.763737216155,0.763737216155
360470174001003,360470174001004,0.236262783845,0.236262783845
360470174001004,360470174001005,1.0,1.0
360470174002000,360470174002000,1.0,1.0
360470174002001,360470174002001,1.0,1.0
360470174002002,360470174002002,1.0,1.0
360470175001000,360470175001000,1.0,1.0
360470175001001,360470175001001,1.0,1.0
360470176000001,360470176000001,1.0,1.0
360470176001000,360470176001000,1.0,1.0
360470176001001,360470176001001,1.0,1.0
360470176001002,360470176001002,1.0,1.0
360470176001003,360470176001003,0.701536885246,0.701536885246
360470176001003,360470176001004,0.298463114754,0.298463114754
360470176001004,360470176001005,1.0,1.0
360470176002000,360470176002000,1.0,1.0
360470176002001,360470176002001,1.0,1.0
360470176002002,360470176002002,1.0,1.0
360470176002003,360470176002003,1.0,1.0
360470177001000,360470177001000,1.0,1.0
360470177001001,360470177001001,1.0,1.0
360470177001002,360470177001002,0.066592269063,0.066592269063
360470177001002,360470177001003,0.933407730937,0.933407730937
360470177001003,360470177001000,1.0,1.0
360470177001004,360470177001005,1.0,1.0
360470177001005,360470177001005,1.0,1.0
360470177001006,360470177001005,1.0,1.0
360470177001007,360470177001006,1.0,1.0
360470177001008,360470177001005,1.0,1.0
360470177001009,360470177001007,1.0,1.0
360470177001010,360470177001007,1.0,1.0
360470177001011,360470177001009,1.0,1.0
360470177001012,360470177001008,1.0,1.0
360470177001013,360470177001008,1.0,1.0
360470177001014,360470177001007,1.0,1.0
360470177001015,360470177001012,1.0,1.0
360470177001016,360470177001012,1.0,1.0
360470177001017,360470177001004,1.0,1.0
360470177001018,360470177001013,1.0,1.0
360470177001019,360470177001014,1.0,1.0
360470177001020,360470177001010,1.0,1.0
360470177001021,360470177001011,1.0,1.0
360470177001022,360470177001010,1.0,1.0
360470177001023,360470177001011,1.0,1.0
360470178001000,360470178001000,1.0,1.0
360470178001001,360470178001001,1.0,1.0
360470178001002,360470178001002,1.0,1.0
360470178001003,360470178001003,1.0,1.0
360470178001004,360470178001004,1.0,1.0
360470178001005,360470178001005,1.0,1.0
360470178002000,360470178002000,1.0,1.0
360470178002001,360470178002001,1.0,1.0
360470178002002,360470178002002,1.0,1.0
360470178002003,360470178002003,1.0,1.0
360470178002004,360470178002004,1.0,1.0
360470178002005,360470178002005,1.0,1.0
360470178002006,360470178002006,1.0,1.0
360470178002007,360470178002007,1.0,1.0
360470179001000,360470179001000,1.0,1.0
360470179001001,360470179001001,1.0,1.0
360470179001002,360470179001002,1.0,1.0
360470179002000,360470179002000,1.0,1.0
360470179002001,360470179002001,0.312919233002,0.375491976991
360470179002001,360470179002002,0.687080766998,0.624508023009
360470179002002,360470179002002,1.0,1.0
360470179002003,360470179002003,1.0,1.0
360470179002004,360470179002004,0.353260869565,0.455321359656
360470179002004,360470179002005,0.646739130435,0.544678640344
360470179003000,360470179003000,1.0,1.0
360470179003001,360470179003001,1.0,1.0
360470179003002,360470179003002,1.0,1.0
360470179003003,360470179003003,1.0,1.0
360470180001000,360470180001000,1.0,1.0
360470180001001,360470180001001,1.0,1.0
360470180001002,360470180001002,1.0,1.0
360470180001003,360470180001003,1.0,1.0
360470180002000,360470180002000,1.0,1.0
360470180002001,360470180002001,1.0,1.0
360470180002002,360470180002002,1.0,1.0
360470180002003,360470180002003,1.0,1.0
360470181001000,360470181001000,1.0,1.0
360470181001001,360470181001001,1.0,1.0
360470181002000,360470181002000,0.734966592428,0.63810431055
360470181002000,360470181002001,0.265033407572,0.36189568945
360470181002001,360470181002002,0.426940639269,0.51328580687
360470181002001,360470181002003,0.573059360731,0.48671419313
360470181003000,360470181003000,1.0,1.0
360470181003001,360470181003001,1.0,1.0
360470181003002,360470181003002,1.0,1.0
360470181004000,360470181004000,1.0,1.0
360470181004001,360470181004001,1.0,1.0
360470181004002,360470181004002,1.0,1.0
360470181004003,360470181004003,1.0,1.0
360470182001000,360470182001000,1.0,1.0
360470182001001,360470182001001,1.0,1.0
360470182001002,360470182001002,1.0,1.0
360470182001003,360470182001003,1.0,1.0
360470182002000,360470182002000,1.0,1.0
360470182002001,360470182002001,1.0,1.0
360470182002002,360470182002002,1.0,1.0
360470182002003,360470182002003,1.0,1.0
360470182002004,360470182002004,1.0,1.0
360470182002005,360470182002005,1.0,1.0
360470182002006,360470182002006,1.0,1.0
360470183001000,360470183001000,1.0,1.0
360470183001001,360470183001001,1.0,1.0
360470183001002,360470183001002,1.0,1.0
360470183001003,360470183001003,1.0,1.0
360470183002000,360470183002000,1.0,1.0
360470183002001,360470183002001,1.0,1.0
360470183003000,360470183003000,1.0,1.0
360470183003001,360470183003001,1.0,1.0
360470184001000,360470184001000,0.86744966443,0.897633608083
360470184001000,360470184001001,0.13255033557,0.102366391917
360470184001001,360470184001002,1.0,1.0
360470184001002,360470184001003,1.0,1.0
360470184001003,360470184001004,1.0,1.0
360470184002000,360470184002000,1.0,1.0
360470184002001,360470184002001,1.0,1.0
360470184002002,360470184002002,1.0,1.0
360470184002003,360470184002003,1.0,1.0
360470185011000,360470185011000,1.0,1.0
